Id,ViewCount,Title,Tags,OwnerUserId,ClosedDate
"55895941","293","Success upload file via postman but fail on front-end (vue)","<vue.js><axios>","6296150",""
"55895944","","","","5856547",""
"55895945","","","","2303610",""
"55895947","49","How can I binding an enum with IValueConverter?","<wpf>","9876346",""
"55895949","47","issue using incrementing ingest in jdbc connector","<mysql><jdbc><apache-kafka><apache-kafka-connect><confluent-platform>","3310115",""
"55895950","316","Finding computational complexity of recursive algorithm for interleaving strings","<java><recursion>","11424741",""
"55895951","","","","6759241",""
"55895952","1447","Ruby: How do I share a global variable amongst threads that are running an object.method","<ruby><multithreading><global-variables>","953419",""
"55895955","163","TurtleCoin fork: how to define addresses prefix for miner?","<bitcoin><cryptocurrency><monero>","720893",""
"55895956","","","","4744514",""
"55895957","64","How can i run UDP client and server on two seperate computers?","<networking><tcp><udp><localhost>","7483769",""
"55895958","657","Im getting an Internal Server error for my Flask app hosted at PythonAnywhere","<mysql><flask><pythonanywhere>","6847284",""
"37349371","","","","6349149",""
"37349372","","","","1833612",""
"37349373","","","","2554162",""
"37349374","36","Accessing the base config of ZF2 application","<php><zend-framework><zend-framework2><config>","4008951",""
"37349375","","","","5500928",""
"37349376","1370","Find location of specific value in dataframe of distances","<python><python-2.7><pandas>","4983782",""
"37349377","","","","1017233",""
"37349378","215","Upper bound for Slick 3.1.1 query type","<slick><slick-3.0>","553865",""
"37349380","6402","Get build number of triggering project in Jenkins","<jenkins><jenkins-2>","2652627",""
"37349381","","","","4480428",""
"37349382","","","","6361643",""
"37349383","79","localised google map not rendering","<javascript><google-maps><google-maps-api-3>","1703191",""
"37349384","","","","394647",""
"37349385","","","","2423164",""
"37349386","3489","Grab one specific column from multiple csv files and merge into one","<python><excel><loops><csv><pandas>","2697338",""
"37349387","","","","3426593",""
"37349388","","","","2003600",""
"37349391","","","","6019417",""
"37349392","40","Why this MySQL IN takes so much longer than WHERE OR?","<mysql>","376756",""
"37349394","352","Android bar chart: undo selection","<android><charts><mpandroidchart>","5377403",""
"37349395","30","Have a button auto adjust & stay next to text regardless of text length","<javascript><html><css>","5150546",""
"37349396","","","","5082285",""
"37349397","1448","Exceptions debugging with async and UWP","<c#><debugging><async-await><uwp><unhandled-exception>","2639219",""
"37349398","","","","16406",""
"37349399","","","","6361550",""
"37349400","","","","6352653",""
"37349402","82","Meteor subscriptions are not stopping after changing Ionic views","<javascript><angularjs><meteor><ionic-framework><angular-meteor>","2461571",""
"37349403","2615","Geb EmptyNavigator is not present","<selenium-webdriver><groovy><geb>","4009451",""
"37349404","376","How to get notification for new available Wifi Network","<windows><winapi><wireless><wlanapi>","2379343",""
"37349405","","","","4565367",""
"37349407","","","","6270914",""
"37349409","2397","Spring JdbcTemplate alter session","<java><spring><oracle><datasource>","383087",""
"37349410","62","Does having a separate CSS file have an effect on the code running?","<html><css>","5390539",""
"37349413","","","","618059",""
"37349414","","","","1841095",""
"37349415","","","","2004305",""
"37349417","","","","5178207",""
"37349419","3708","Tweepy SSLError regarding ssl certificate","<python><ssl><tweepy><twitter-rest-api>","3902996",""
"37349420","","","","4247071",""
"37349421","","","","6333615",""
"37349422","","","","6253063",""
"37349423","","","","3024812",""
"37349426","","","","4094489",""
"37349427","2928","Desktop Duplication API & switchable graphics","<directx><screen-capture><dxgi><video-card>","1728692",""
"37349428","10804","How to set Eclipse for cmake project?","<c++><linux><eclipse><cmake>","2160682",""
"37349429","796","How to use Progress Bar with my Functions","<c#><windows-applications>","3339971","2016-05-20 22:36:57"
"37349430","","","","6330910",""
"37349431","","","","236254",""
"37349433","82","empty parse dashboard swift","<xcode><heroku><parse-platform>","5686047",""
"37349434","","","","379594",""
"37349435","","","","3726169",""
"37349436","","","","1114530",""
"37349437","372","Install cuda java on mac 10.9","<java><macos><cuda><homebrew>","6361613",""
"37349438","","","","1144035",""
"37349439","10445","Can a method within a class be generator?","<python><methods><generator>","4842476",""
"37349440","4065","Upgrade Request Required when running exec in Kubernetes","<java><kubernetes><fabric8>","1152410",""
"37349441","487","is there a way in c++ not to generate debug information for a specific portion of a project?","<c++><visual-c++><visual-studio-2012><eigen>","449298",""
"37349442","69","NSArrayM unrecognized selector error","<ios><objective-c><nsmutabledictionary>","995931",""
"37349443","","","","215945",""
"37349445","","","","1903347",""
"37349446","","","","1963868",""
"37349447","","","","1392379",""
"37349448","3543","installing .net core on mac","<bash><macos><asp.net-core><visual-studio-code>","4184670",""
"37349449","","","","5398254",""
"37349450","","","","3957225",""
"37349451","","","","1426065",""
"37349452","1424","Open and close a dialog many times with Primefaces DialogFramework","<jsf><primefaces><dialog>","2324325",""
"37349453","","","","",""
"37349455","1914","Split string after every 2 words and store into list","<java><arrays>","3977211",""
"37349456","1329","Protractor HTTP GET request","<javascript><angularjs><protractor>","6201042",""
"37349458","","","","2116171",""
"37349459","327","VS2015 Extension Manager not reporting update for MSI-intalled extension","<visual-studio><windows-installer><upgrade>","721236",""
"37349460","","","","284240",""
"37349461","","","","4895725",""
"37349462","","","","4641461",""
"37349463","97","The model item passed into the dictionary is of type '', but this dictionary requires a model item of type 'System.Collections.Generic.IEnumerabl[],","<c#><asp.net-mvc><dictionary>","5735445","2016-05-22 00:36:07"
"37349464","1355","Swift : How to avoid duplicate entries in CoreData for implementation with JSON array?","<ios><json><swift><uitableview><core-data>","4110314",""
"37349465","","","","6013865",""
"37349466","37","Combining Data from two JavaScript Objects in a new one","<javascript><json><object>","6361543",""
"37349467","","","","5823148",""
"37349469","","","","4774918",""
"37349470","63555","Codeigniter Controller return to previous page","<php><codeigniter>","5752522",""
"37349471","2433","get iron-ajax response as a javascript variable","<javascript><ajax><polymer><response>","6092828",""
"37349472","3783","How to escape JSON in the URL using postman?","<json><postman>","1747851",""
"37349473","16032","Convert string to timestamp for Spark using Scala","<scala><apache-spark><apache-spark-sql><timestamp>","6018049",""
"37349474","","","","6361557",""
"37349475","","","","100297",""
"37349476","","","","3426593",""
"37349478","15260","using jQuery with socket.io","<javascript><jquery><node.js><sockets>","4532646",""
"37349483","1462","Jenkins is failing to start","<jenkins>","2099922",""
"37349484","2472","Compile OpenCV - Python.h - Can't find Python.h","<python><opencv><cmake><opencv3.0>","3803038",""
"37349485","","","","4555595",""
"37349486","","","","274677",""
"37349487","","","","6214222",""
"17616","","","","1612",""
"17617","","","","1951",""
"17618","","","","227",""
"17620","","","","1816",""
"17621","","","","2080",""
"17623","","","","891",""
"17624","25526","What is the easiest way using T-SQL / MS-SQL to append a string to existing table cells?","<sql><sql-server><tsql>","364",""
"17627","","","","364",""
"17629","","","","615",""
"17633","","","","364",""
"17635","","","","214",""
"17636","","","","1908",""
"17637","","","","1677",""
"17638","","","","214",""
"17642","","","","1737",""
"17643","","","","1870",""
"17645","17044","Differences between unix and windows files","<java><windows><unix><file>","86",""
"17646","","","","716",""
"17648","","","","1904",""
"17649","","","","1908",""
"17650","","","","1870",""
"17654","","","","755",""
"17658","","","","1870",""
"17659","","","","304",""
"17664","1144","Retrieving the PC Name of a Client? (Windows Auth)","<asp.net><sharepoint><authentication>","91",""
"17670","794","Suitable alternative to CryptEncrypt","<c++><encryption><winapi>","379",""
"17675","","","","1820",""
"17676","","","","2083",""
"17678","","","","1000",""
"17679","2364","Why does Guid.ToString() reverse the byte order?","<.net><sql-server>","1039",""
"17680","","","","909",""
"17681","12537","WebSVN with VisualSVN Server, anyone gotten authentication to work?","<php><svn><visualsvn-server><websvn>","267",""
"17682","","","","1697",""
"17683","","","","611",""
"17690","","","","1633",""
"17691","","","","611",""
"17693","","","","1920",""
"17694","","","","2018",""
"17695","","","","1633",""
"17696","","","","999",""
"17697","","","","1461",""
"17698","","","","91",""
"17699","","","","379",""
"17701","","","","580",""
"17702","","","","1853",""
"17703","","","","1000",""
"17704","1621","Unix subsystem for windows","<windows><posix>","580",""
"17709","","","","893",""
"17710","","","","1801",""
"17713","","","","1344",""
"17714","","","","1853",""
"17715","292","When is a file just a file?","<database-design>","1951",""
"17717","16504","Migrating from MySQL to PostgreSQL","<mysql><database><postgresql><licensing><migration>","1693","2012-01-31 16:13:40"
"17718","","","","1951",""
"17720","","","","893",""
"17721","3960","Experience with Hadoop?","<performance><distributed><hadoop><shared-nothing>","446497",""
"17723","","","","1000",""
"17724","","","","1666",""
"17725","3164","Large, Complex Objects as a Web Service Result","<c#><asp.net><xml><web-services><serialization>","832","2017-02-26 12:11:58"
